,"('Dates',)","('XAU Curncy',)","('XAG Curncy',)","('CL1 Comdty',)","('HG1 Comdty',)","('SPX Index',)","('CCMP Index',)","('JPY Curncy',)","('CAD Curncy',)","('CNY Curncy',)","('EUR Curncy',)","('HKD Curncy',)","('HSI Index',)","('MXCN Index',)","('MXEF Index',)","('SPTSX Index',)","('AAPL US Equity',)","('MSFT US Equity',)","('5 HK Equity',)","('TD CN Equity',)","('TD CN Equity.1',)","('TD CT Equity',)","('RBC LN Equity',)","('BNS CN Equity',)"
322,3/20/2012,1543.9303690638433,27.813259016893912,102.98652714397319,402.81183760262763,1183.5289843279763,3832.57334767518,95.9642421880261,0.8846968316722778,7.4259844194456175,1.304678458415924,7.742282221701586,26953.37221778995,68.25484330205732,1138.421225823937,14547.890585471981,38.32472598610884,20.774860522494677,69.39829396195547,31.52185175894129,36.79977158456511,36.58173588956929,36.26354850942714,58.90937875318032
323,3/21/2012,1528.4900591902558,27.35245040606502,104.0036176496727,399.61517392274925,1197.7240078303157,3821.862935110767,96.69629026032942,0.8814017045172104,7.36981492794168,1.3029521226812228,7.702617640028964,27182.28865615548,68.17719350606095,1140.3423886920864,14584.79028177159,38.67279074613019,20.631634109203333,70.16962139695985,31.000075960580585,36.96802207255395,36.50959144699767,36.697762241163865,59.003576101982645
324,3/22/2012,1544.8774436933318,27.14692926659608,104.66370363463669,402.94826860658037,1185.345012354806,3855.8785074708167,96.44718068632591,0.876028014132071,7.396056137115554,1.3130614469039894,7.663352649532029,27207.687510158725,67.89934404018192,1138.2389009548506,14596.147681972485,39.40013569232128,20.493195328205115,69.97841045105453,31.062935874274476,36.892661423991036,36.06771345761828,36.912334776596715,58.46285975142489
325,3/23/2012,1550.8733277628507,26.944436750421325,103.73467091998877,402.50117270767674,1202.0145664338397,3849.4049714337953,96.42517684256059,0.8758649056140245,7.383611400415261,1.2995705198094594,7.7577449829225875,27055.786245904932,67.77763500157008,1149.4729724741355,14666.384852247294,38.94043019597115,20.71829596015416,70.53075908958702,30.892846656761872,36.627291048051674,35.766693472021814,35.950118536320346,58.259458549558055
326,3/26/2012,1555.3965985498035,26.905699665202274,103.0971072227689,400.2459662990539,1195.8806603848736,3829.5983799748574,96.56779873504651,0.8783543286048282,7.331649878733963,1.2925689602743635,7.831361027137865,27203.030990635438,67.65184931832536,1151.711449633988,14673.095619568463,39.066941708351834,20.538879341410553,70.18688954388624,30.775436107231336,36.510694457737806,35.5970407017587,35.77385199684901,57.3580159832688
327,3/27/2012,1544.180040185751,27.19628578965903,103.06077717882515,401.926398225128,1179.1051475356733,3803.444909246207,96.29689515013798,0.8753254492132161,7.380684186515883,1.2990558122877953,7.910555824558614,27142.761409016348,67.98768526383789,1149.181609156341,14687.410491477596,40.24348329765999,20.32721139396987,70.01660939519314,30.559813476805484,36.532856222738396,35.56598202860411,35.18508210721106,55.89355658127749
328,3/28/2012,1548.1134173990388,27.2393667377166,102.58595031897276,404.5878824556058,1171.6114877054226,3824.9981462837727,96.25888573631899,0.87802501971713,7.385408782741105,1.3021385629542843,7.886732069572079,27264.99760131211,68.14769390861747,1148.533237895303,14532.610202592221,41.505872906793805,20.294289769113533,70.17101069255159,30.222938454374344,36.72123441808518,35.802019159047454,35.7172046967142,55.62613793347335
329,3/29/2012,1550.2927242444903,27.235178568760784,102.24875141098053,404.4682918784942,1169.7821867045302,3818.5719615373278,96.72887078085262,0.878468743261027,7.348553269472074,1.2751676754141215,7.855199077106734,27201.943637025397,68.35283551526852,1151.567200994332,14525.460339091353,41.53070287299343,20.226339296441548,70.41339645910037,30.368827807227223,36.73129741677873,35.969844331474086,35.66860462060694,55.458325717271485
330,3/30/2012,1550.6381843418685,27.264262644516975,101.96201239936535,403.0448406299613,1175.2640015374363,3815.8886590384836,97.23281451331687,0.8794943141377685,7.338447503129119,1.2751626218209193,7.868982739203856,27230.27274851391,68.28121124828544,1153.865770760456,14579.783972291005,41.557525036237344,20.236964302810367,70.43979732497326,30.337776840829882,36.79275498543593,35.9654715119335,35.717779593625096,55.06705987279816
331,4/2/2012,1552.8191298697802,26.984176563521935,103.53058743082944,403.8956239052279,1178.2530271247253,3780.5817271209175,97.08720754785092,0.8842547146203908,7.341146145482501,1.257414836846514,7.856087029962675,27270.5914716884,67.82194781566695,1150.5631139293678,14467.818790637682,40.941602334493005,20.16237458154718,69.82408609285937,29.94493980262859,36.41230503066716,35.59853361999447,35.10509547229399,54.79986651473135
332,4/3/2012,1553.9827268428346,26.52473322471935,103.94066660471155,400.9256379971831,1199.6349177168681,3770.328715807216,97.59390888675132,0.8915551277216143,7.369829286729595,1.2532700764421683,7.841115728216318,27236.904853566357,67.75820913622337,1151.359754090243,14709.992801458242,41.17054135826559,20.144070218181245,69.67609316502983,29.92457249041254,36.74805504959717,35.50137002698863,34.692860659614496,54.64184881828584
333,4/4/2012,1542.5584412231153,26.593541166952768,104.94119512491659,400.10262231561506,1203.5780736992544,3763.1057174338143,97.65037543115108,0.8906286448090909,7.350719863677068,1.254234916237506,7.871750698583979,27205.71820150183,67.77578527622367,1151.5361456409346,14776.831729737189,41.31916994640155,20.086936223780864,69.83020530029066,29.95869088400448,36.90164233230913,35.34118285651278,34.89342963526431,54.693782010009265
334,4/5/2012,1541.1733783166212,26.634667202704122,104.76806383865305,399.1835021814031,1202.4314299386117,3760.8787508064015,98.62292228118098,0.8876952772069423,7.341500325516049,1.2610405127107798,7.9014582502963995,27219.352998914725,67.78819057030859,1160.078559984057,14848.808652860187,41.09259448060399,20.15666685849436,70.78231564651607,29.572130149932896,36.86981752509772,35.52209007966117,34.91093657604763,55.171066329523846
335,4/6/2012,1526.0073345444723,26.802180963567533,105.3973992425509,404.27911290340217,1217.4181365085778,3773.180195514929,98.76953978152339,0.8860273888349489,7.279954974240245,1.2833804415226284,7.900718468909991,27574.24485771583,67.49913194883563,1152.0971268454855,14873.51889215488,41.08179408414003,20.193482971717646,71.94382461684951,29.260156439379735,36.71444473337523,34.61673108879297,34.68040279599016,55.56209775283943
336,4/9/2012,1526.7278447046417,26.979704086630587,106.09818032803537,404.1002062441561,1214.8351115679432,3776.3571836220744,99.3622531050563,0.8920136594899224,7.324431383378443,1.267990242417218,7.878950411028878,27566.58215266065,66.71801611381575,1147.3479274411143,14862.376368637788,41.08096056012947,20.151967811935943,72.12498625863276,29.364023128253002,36.719417932445275,34.34370827836118,34.47063359697529,55.089316405398556
337,4/10/2012,1525.804163681756,26.993077468709874,106.06616376951499,403.50273648202784,1213.4054769243912,3777.552392516349,100.26893596477215,0.8934482786404694,7.33044435118908,1.2627648293056581,7.871280062776789,27556.28776981168,66.95538379937719,1146.9056550731405,14859.224574648031,41.06899367606316,20.11973860417041,72.18973810000413,29.24269542089027,36.738444265095104,34.38312046253624,34.46332852086715,55.07673676762326
338,4/11/2012,1522.6546518348532,27.02914918985004,105.96172772287657,403.9941653142451,1214.5065319807075,3779.6323456321597,100.26114624936326,0.8896464955894122,7.3251785252214265,1.2703085056529548,7.849695347539672,27568.65208958571,66.9776098452924,1148.2704598295297,14873.910108282222,41.63618039973347,20.074225005761484,72.10052416579654,29.434042148970242,36.77791559315671,34.37104695900162,34.71529761963135,55.10917616747557
339,4/12/2012,1535.4588760258396,27.183847370332458,106.29111992196854,406.8385732194157,1204.2786916453058,3814.9912083444615,100.00248623279293,0.8926138662334628,7.344191557155846,1.2651136898597435,7.8456562405081725,27828.953857039043,66.99297475366453,1140.9732703460254,14685.000744278332,41.09271594051984,20.309274292987872,71.69280369334004,28.735697480493545,36.3922176290012,35.38645201852642,35.22631870979115,55.239957397229695
340,4/13/2012,1523.0270342056644,27.267546409142263,105.64226547992743,410.2460865763002,1195.1735789153086,3788.291294762483,100.18264438860707,0.8972066923742383,7.362757484763006,1.2825874235627668,7.916608833240952,27872.57519964502,66.74236416843073,1140.889014224494,14799.437077327573,41.68919314672395,20.363016526951327,71.7040773755404,28.8075004531124,36.268668913845396,35.42642141929362,34.54150618281712,54.69511343316235
341,4/16/2012,1512.6176201213577,27.454929640345405,106.85852983916458,408.467812994058,1194.7910634466627,3761.314539146297,99.58463197338773,0.8950302084108709,7.5045654999901625,1.2692907997142016,7.824187835323617,28041.08463661483,67.22840888811068,1131.487212824479,14714.064184347015,41.386625219239846,20.201974154557934,72.0714410129814,28.850750763947953,36.51231196599509,35.69118505170461,34.39083500165622,55.052061351471
342,4/17/2012,1499.0943930278897,27.475179877852646,108.05456211016906,412.2773773540847,1184.5439665478962,3761.9012803299397,100.79439028601263,0.8801990127277994,7.581637188256672,1.2835472751829575,7.817818638791455,27726.570433246405,67.12445451403902,1124.3440936215716,14491.291391865736,41.263566129119575,20.15951589015132,72.51282914246472,28.928957536243836,36.36267861155753,35.74154402281513,34.8112569765928,55.68889342394622
343,4/18/2012,1494.5856429591656,27.570846073682056,109.28209593777484,410.113922528257,1194.3467964264917,3765.3036689484607,101.16940971225357,0.8878942108837578,7.61036933183946,1.284092519085134,7.758974239780871,27794.69823421775,67.46114277669906,1127.7318472289735,14591.910447460761,41.32494643933353,20.343463978715462,71.99678407682603,29.065416555562138,35.961989998156156,35.54436641736278,34.97999186863218,54.8324909377601
344,4/19/2012,1495.2486360637047,27.508987922026378,109.61279516168806,410.5263398098147,1190.22840231526,3779.865105948249,101.35588233641266,0.8919430823145581,7.595134358561718,1.2784054126870004,7.795095457428564,27663.707961986165,67.61918696632574,1122.812459129888,14571.426543015941,41.37778865141103,20.322852759537216,71.66433214551479,28.92877761815065,35.91371371512817,35.594549705625624,35.05856713901082,54.42557958812125
345,4/20/2012,1495.6533664839246,27.274991268799784,109.1184827617262,411.39042117793196,1188.635594947326,3773.596829148142,101.24701692413964,0.8880352702805187,7.6041028340052135,1.295745576189713,7.838898147439101,27592.860898307885,67.72091950102538,1119.8394452972411,14533.419057238118,41.4869057649102,20.317579477920727,71.65768813765644,28.731444012426785,35.87472835456669,35.393425260915954,34.93350319270896,53.964356861185365
346,4/23/2012,1509.2370864202112,27.426955620838736,108.52943409522491,414.97494081618134,1186.6781897412704,3775.149235005682,102.65786248667808,0.8871828542409282,7.589182133938908,1.295009977559642,7.906603103990389,27402.482276847575,67.87673920720958,1117.6663318106523,14602.267443124832,41.09949837876944,20.16127815273036,71.33654693294676,29.058991604252014,36.127333586997935,35.60707040355078,34.923123085791005,54.255867726702675
347,4/24/2012,1510.5651839680313,27.42330141374799,106.33264840481725,419.206396469348,1182.5342309789874,3801.2338004557982,102.67080934164164,0.8797864674551071,7.570077336525807,1.28624811032615,7.896850454786514,27360.091060450526,67.95655110231336,1117.1783777443757,14562.055715435174,40.94351733172971,20.16016282098077,71.63115861806223,29.145174457046018,36.266430524559816,35.43671209783202,34.60897595625435,53.260540081994996
348,4/25/2012,1510.01712208292,27.432414812864263,106.21961836511942,419.57910958983854,1181.8388453088223,3802.067675476633,102.67865674858741,0.8792457070917742,7.569078696260648,1.2862872433658834,7.899769095481692,27353.682657629575,67.99116797418765,1116.8751057895358,14553.323621578009,40.884390696083415,20.165833778907615,71.54009064762063,29.06028987100972,36.19466807637531,35.482818173182174,34.52618482138983,53.321584144479765
349,4/26/2012,1500.894060746613,27.2425829602402,105.054706483316,417.0852995477707,1199.8657578692635,3765.4441740335506,102.6943701975586,0.8713411727237309,7.532530905603208,1.2443219339827645,7.982615728625172,27037.33714432481,68.65283285489143,1112.6630987160804,14521.82535065335,41.11802379838819,20.33044493505851,71.03862184167863,28.918506445049232,36.08416165198175,36.01759585131861,33.90125923667993,53.648008829199675
350,4/27/2012,1497.3522823318156,26.98177003738261,105.20180698898434,417.26481038538685,1196.8883542241056,3767.00563847223,103.3244359678636,0.8681895912883091,7.579431778081705,1.230358895781185,8.140046301845732,27039.806391416783,69.80595923184526,1113.160471457402,14635.668645589576,40.97643200591272,20.108857927439182,71.56031234802406,28.72917251853717,36.183066857395524,35.958161904289945,33.82706552515488,53.96255146108626
351,4/30/2012,1489.85067156276,27.18824832639479,104.25169002582902,417.80265254849616,1191.8858272050268,3732.947539982289,103.67342064851613,0.8576880962115241,7.540765994509127,1.2356699753338174,8.044299243784138,27102.53747601228,69.5589347672935,1124.5710218066538,14713.051889396773,40.407079314748536,20.237338439543425,71.10992384098927,28.167439567157093,36.1755231754723,36.414891336851476,34.294087548387225,54.51975484266085
352,5/1/2012,1495.036421620698,27.419100252997897,103.61623072224035,419.92880466617333,1179.8102484787798,3693.436359555464,103.46386139696928,0.8513824722896005,7.538331818466931,1.2100018067659575,8.156925819718865,27255.27569256686,69.54211342024571,1131.350045671381,14769.221627904564,40.261297327566766,20.10696713675572,71.02784143652131,28.169208487428556,36.31363753998579,36.00311383287899,34.50395450997862,53.3171289022502
353,5/2/2012,1493.6985542477028,27.429003208074587,103.7113316472732,419.7587308120226,1192.3062905531942,3688.4421493253835,104.19208674315682,0.8519568488642535,7.589939248436797,1.2004692368363699,8.102131751830568,27297.31753879889,68.61389798858308,1132.5168977792084,14811.61171779968,40.27294963801814,20.057458402179225,70.64930305714813,28.159991481742896,36.279086577686236,35.96441944103244,34.48897832704272,53.25970611580065
354,5/3/2012,1497.8724082500264,27.650245865928376,102.94080651045411,420.8410917787206,1192.4069450983716,3729.1736229796934,103.87942224982501,0.8452431111778382,7.501654191220984,1.2293473320155537,8.046778641473185,27033.088984003396,69.44520033685474,1134.9277121077732,14731.000271124667,40.22907893442416,20.19036047910304,70.76181241081213,28.12144312339988,35.735805932200655,36.002201527829,34.432577902696494,53.60688468956655
355,5/4/2012,1490.6887360393973,27.516487005157,102.88866545047932,419.2060213458145,1191.588814721214,3704.923465337962,104.27422264027989,0.8470768303790327,7.583903457076534,1.2274152162168255,8.025194451953194,26827.712731720465,68.5208759035893,1112.3229001521217,14387.279618987066,39.74703135120301,19.824378954135998,70.27109733512047,27.71126795083656,35.25049741195606,35.700680735446376,34.24829728688235,54.53162229906034
356,5/7/2012,1502.056855857142,27.161241007285017,104.47230611834652,419.5033854248496,1196.838668748487,3691.928418498929,104.13805812637683,0.8522098327921238,7.655561673743559,1.2213547481408398,7.960030497914794,26788.58522978565,69.10401179116514,1109.8017035951355,14314.55434470033,38.992578792276475,19.567794960835098,69.67114788234983,27.669884628225546,35.0830378897125,35.85356378498532,33.64548604799296,54.261824871977424
357,5/8/2012,1515.1803961092835,27.570467079580247,104.82752638820018,420.5881107670424,1201.2640851778203,3652.956135676375,105.11808050974226,0.8448119204877826,7.660787369185759,1.2337524025430846,7.883905146078629,27074.317561640637,68.83510201220189,1111.1793099059269,14673.781644505505,38.44132524186529,19.770251843247003,70.04092823094705,27.75381057207909,35.516753079425,35.46064106167305,33.14435995508395,53.09375109766859
358,5/9/2012,1507.9627336492752,27.57016124366092,106.03866867381112,421.21047510773104,1190.5534446571833,3683.5797831059976,104.83617949883187,0.8639876204531187,7.675600153018112,1.23585693847903,7.889296683316221,27046.512675065645,68.87910747807223,1115.233580293303,14638.167247734284,37.53391982725226,19.831002234422982,69.85345620078834,27.560317931888235,35.741397765304605,36.06635477052949,33.650637171503526,53.25524386298852
359,5/10/2012,1485.72870537834,27.469348939343135,105.59256363459261,417.8519739532853,1200.0871332750544,3691.000482696753,105.14397586171366,0.8521550551416356,7.716660712504833,1.2189595153954231,7.866671672343356,26610.148435766383,68.8590924181799,1110.8909481465278,14661.154658714397,37.7033639305383,19.766378674688166,69.65385728555582,27.22428719463761,35.858678517053875,36.60765876667666,33.500768487092884,52.62170344892196
360,5/11/2012,1475.3969377828284,27.236543033747683,105.26744780183753,421.76061968244767,1206.4186864055434,3710.4377125222936,105.24798648225003,0.851108707707572,7.775959934011568,1.2375512910633175,7.861068587743536,26625.939114117235,68.65151477483485,1109.065161821967,14672.905842009452,37.67641351002185,19.782832381905596,69.97927444351254,26.9569485663288,35.82683406278309,36.946607219448765,33.72091659083609,52.713394751574036
361,5/14/2012,1472.7246984253925,27.34008940321143,105.52301070478775,416.61660495486973,1210.604876520092,3717.7273336979274,104.96489370817257,0.8427694109408282,7.908829075475667,1.2495240233549711,7.8607651701491,26767.663626114278,69.15797100558177,1110.5901737953782,14617.953249193046,37.50512275591593,19.54052231767618,69.86091444266833,26.97990079874716,35.65293887887822,37.03665378911713,33.54462956678696,52.760607688190035
362,5/15/2012,1477.8030707510768,27.414159533726846,106.72607918514547,413.77833747113596,1204.170041781151,3729.1999562673263,105.18211970875839,0.8519488279352324,7.947548522609295,1.2207179876183507,7.931194084635317,26845.78515179175,69.2933880779151,1109.6123591905612,14612.25165307285,36.35960136505392,19.600966977432453,69.71666872471197,26.971418541521412,35.392673514671,36.74962253812788,33.48011823864123,52.19878919798143
363,5/16/2012,1482.8756156004486,27.37218990394344,108.41923654274022,408.54951943861863,1226.920966614476,3673.17402305591,103.20834542798441,0.8562128180694456,8.000485409169244,1.2180191878252575,7.9026467667687825,26522.9645211761,70.23716643435924,1102.8876359787341,14742.641302254839,36.28636699992464,19.513426968478143,70.53903086507606,27.032085881131508,35.619455457480605,36.51114608134192,33.57986263899928,52.89888780082693
364,5/17/2012,1496.0217853984939,27.260033238454678,109.08724079261594,411.5953083102437,1216.803510176398,3676.964419862115,103.21091712784666,0.8558034072740404,8.020010013214888,1.231176565523515,7.938474133042479,26570.427919028392,70.30021462004929,1105.2401784427163,14759.462773769183,36.11344567524288,19.44722896029799,70.60838590208654,26.991890937188046,35.7442704546659,36.8719740936282,33.93481044741212,53.3356645450103
365,5/18/2012,1496.8615150904127,27.922157487709654,108.4001226899866,415.4375076085512,1232.4310295696555,3656.3826949407467,103.19484609544733,0.8604590738336286,8.00505408662859,1.2649744524611177,7.902345183833162,26616.9002297055,70.10664174247965,1102.8126760503394,14907.534763075066,36.08905865144616,19.342454978105483,70.21146152908905,26.909465948348103,35.63874252805661,37.15072427107756,33.440720996539945,52.71382045197004
366,5/21/2012,1509.3466605638184,28.052633879845903,108.49785172880063,410.82469234566264,1217.0972888702595,3671.3757080182077,103.54231114596378,0.8753426697707947,7.934333295724321,1.2698587100482397,7.917528720131801,26613.745848343966,69.64070726636923,1113.9271055670517,15039.328536724155,36.04595262308029,19.0914275956712,70.31018499031661,26.97292653328452,35.87644879294891,36.51313195671764,33.904212171322925,51.9815303393782
367,5/22/2012,1509.5613972470221,27.983650530133005,108.17249928222023,412.30952557657855,1235.1069338879893,3708.6240548435567,102.76818108241123,0.8767728532186391,7.939447249394879,1.2882808239714618,7.8822501556436695,27047.835050274865,69.8152149442038,1115.1535196010398,15192.604405494176,36.25715387118401,19.112398450623868,70.57904843759304,27.057438128479163,35.880317037348554,36.68379532894136,33.18142835251505,51.43905688242419
368,5/23/2012,1516.7929873813928,28.003421162351753,108.11890026960566,410.34249906527873,1248.2409729614126,3704.9729000439397,103.45053225793323,0.8906239300203938,7.868019652263863,1.3105451808817379,7.889428648470396,27091.47008358715,69.51061877387795,1110.8828307727877,15211.443939067793,36.11427849273572,19.056027900053927,70.60942742783,26.98506592943737,35.81483947968053,36.81942603002951,33.294941963905316,51.34306177518317
369,5/24/2012,1489.5067593621134,28.375475166894212,108.47792524162632,410.47933031823317,1238.305481579061,3731.898798510789,103.51331582831237,0.885788117132296,7.885803889903873,1.3084058306385222,7.801391212307384,27211.02809250352,69.72633112551492,1110.5067609967066,15303.993675371268,36.34070335673556,19.243813116828672,71.05186378078582,27.1361226177923,36.18452565274715,36.998171088121715,33.41250596581528,50.38751122710748
370,5/25/2012,1504.7154598316351,28.775363695022847,111.14765141202041,420.2109539576556,1243.7896862547575,3794.960197305432,103.57234416168436,0.8928277283330355,7.856603013122502,1.3443083603280723,7.843290360503696,27395.898855568626,69.56774860387405,1107.6296373969706,15213.554394205361,36.220989839376266,19.377402784957116,71.29830482010146,27.25126553142983,36.02017748723873,37.283363294291405,32.62751374598502,50.65416668869894
371,5/28/2012,1520.3229386626153,28.71351135360918,111.43347413451247,419.65691832636224,1270.4297779761644,3808.1554857167475,103.76519503201655,0.8885400213772356,7.924899602076314,1.3264175512166476,7.859280003903747,27247.80787312522,69.58012566006848,1112.7590899640293,15233.60030158183,35.43527817876301,19.612611650656177,70.87363985244372,27.16082414217906,35.90928026987865,37.77579160888115,33.08025383929871,50.9817284619121
372,5/29/2012,1519.7126792643028,28.702560160114796,111.40590631765231,419.4595411337256,1269.822564932756,3803.0268369824425,103.76325429496164,0.8873855570518819,7.923666092324392,1.3243826746965366,7.862990838103847,27250.47659993389,69.54963522850876,1112.7755739387142,15223.504288225633,35.44163518664585,19.627022303742795,70.90004873302955,27.24242561161644,35.90930827546327,37.80078350431457,33.068335717735785,51.0024970108696
373,5/30/2012,1541.8524977095767,28.726498148918996,109.46446492668238,415.3481746451805,1266.1906839079884,3861.531531424788,103.73758016220563,0.8904372262863526,7.9385806329330375,1.3632334202218654,7.890524063519354,27391.884289050344,69.54883908647162,1113.008624826365,15252.03046018387,35.48473215948155,19.518148019453474,71.65496327015117,27.45350210333764,35.643721811796446,37.99604852479284,32.96172279946474,51.19105998617901
374,5/31/2012,1535.6502725261946,28.76773320737468,108.75677429542908,420.35449144570157,1273.704804840404,3878.231348431617,103.23402150586332,0.8947371573811731,7.908557734830418,1.3539709375065156,7.972357677290098,27895.077557937795,70.62730246105157,1108.4915728135636,15390.66936905117,35.28918514288225,19.343114115598837,70.97700092078253,27.424689340803734,35.765599877995086,37.686641275931706,32.8763900128809,51.114062956361785
375,6/1/2012,1534.597831358076,28.729428544981506,109.22924081908758,419.93957765473016,1270.7467486641406,3948.5496089089593,103.209891823772,0.8985544201435001,7.926095503004542,1.3542024785650009,7.950678013615858,28005.085631277587,70.53739694502191,1108.9518784764975,15125.236861111192,35.66797778583726,19.47404898981512,70.91345201365655,27.675889837825327,35.37748555384856,37.78497224540152,33.44922861393001,50.18789040959806
376,6/4/2012,1535.8402576540946,28.559406746415842,109.19591246369288,417.5575849912377,1271.3520418291137,3946.879992214609,103.160418722596,0.8957242507117352,7.928854312968609,1.346177134845632,7.90574602611399,27961.035183813918,70.4984246091781,1109.9630257875501,15112.402817668168,35.76208304307451,19.463226349772604,70.75425135647589,27.343609813945573,35.39208096685912,37.732790933360874,33.44907788233273,50.51693629295996
377,6/5/2012,1528.9939395750469,28.523011578179712,108.08774800733174,415.6610969141173,1268.0614492490818,3936.9070290497157,104.23096253044217,0.8939824354285134,8.018024833309191,1.3576248979832428,7.853096592610208,27780.15624611857,72.33140154547765,1095.1058278126613,15058.42229713933,35.55356328204354,19.339969697430373,70.9498434107303,26.94824731267127,35.0570937788605,37.81710407787524,33.292156089949216,49.27871584852525
378,6/6/2012,1532.8319443681976,28.52408710188995,107.75663010795894,413.8180595774015,1268.479968551636,3943.9295347062885,104.52033696891232,0.8905034183219319,7.981691049797362,1.362235615320895,7.8610580613055605,27949.88642806661,72.96714871499412,1097.9362953287812,15173.651911874587,35.452287519506264,19.149329657100324,71.03036220938228,26.84249871135732,35.08983314607427,37.892243793103255,33.17788468828377,49.2684309436668
379,6/7/2012,1527.4388901736786,28.857038508215165,107.61086284114829,414.12444687622826,1272.8055766585346,3937.7164783805115,104.45662613064236,0.8904275968210652,7.995911793225617,1.3537706346096312,7.837368343602286,27909.800457541078,72.93925160501544,1100.7730335899714,15088.81964931838,36.20982812642591,19.019556091753383,70.98122457694592,27.183935894910384,35.17819027199342,37.856110830735325,33.36691993364561,49.492606076227915
380,6/8/2012,1484.6497853480053,28.650798969068884,108.55449116701655,412.97576683298877,1277.4391570695718,3936.916481637736,104.8352600358926,0.8931505662923788,8.049111145985,1.351428969295988,7.709178166533196,27437.10384515931,73.40767987646872,1104.2360911539984,15093.687124422164,36.58282939254139,19.003873637600265,71.32666514544555,26.938042860199456,35.55380535518776,38.06743152604509,33.502018889970806,49.81337492694752
381,6/11/2012,1507.5781265987282,28.123445586062406,107.46247390574045,409.2608000833264,1288.414325696967,3957.234626912459,104.85538391530102,0.8875203364045436,8.035168682462869,1.3718035243335989,7.707043037739678,27710.004033091685,73.35990073553148,1102.7267101460336,15236.100488886517,35.719430362989385,19.045118131616217,71.23528430503613,27.331454427617295,35.640942435487304,38.15603789231019,33.61803762361484,49.791609094088955
382,6/12/2012,1497.314556949762,28.20028433544978,108.22592125647925,407.09411269607745,1305.78632801638,3966.8865992820406,105.13001854067434,0.8947116814250048,8.044805482372668,1.4032308133313007,7.789564007688074,27475.740752619437,73.16839171066087,1102.0308873745932,15236.322192007949,35.52643510630274,19.0838449869866,71.54871000088382,27.619349399120374,35.95828911471879,38.40893181842583,33.960427741236444,49.62892544090798
383,6/13/2012,1500.3366386924895,28.476314260837544,107.34247946257217,406.15083433245394,1273.0470123250632,3967.453234555915,104.9924681429824,0.8867088342525309,7.875580206426459,1.3449793816865976,7.655127405704514,27525.063233427485,72.19277129086348,1107.869810154086,15207.640742916641,35.552288452455656,18.9973894188977,71.68422309006156,27.17407785391145,36.079883317558334,37.74139820867565,33.795283952948694,50.38956750837957
384,6/14/2012,1497.806229898094,28.556958344889733,106.11786174584091,403.0911677679171,1282.5276876210091,3960.2564893206745,105.5193623969784,0.8984547383799893,7.852619554058265,1.3318093685589207,7.60949135215271,27785.235777912883,73.38316159889752,1111.6469153219284,15258.19346430633,35.94760721650832,19.046024610007446,70.77621577216877,27.364450339649295,36.05273405919095,38.248097042485476,33.64858604562902,50.81594008010721
385,6/15/2012,1515.5122770597468,27.747724498897988,104.91279819430575,407.94753601579373,1277.7507590734137,3955.0643903232904,105.58409557920201,0.8998597724710985,7.922808999721922,1.3016832974444204,7.603690656507475,27618.098063812948,73.67112649370351,1111.3686275064945,15325.806554957206,35.80601869941872,18.947471098778195,70.4197997893152,26.896903859200886,35.98925319339736,37.958059914880096,33.74264872438776,50.56117212290029
386,6/18/2012,1514.5628954250244,27.72861310489666,104.61074891945535,408.1286572201068,1277.145399328583,3954.92338720416,106.22478858464412,0.9037211648967155,7.906303393964465,1.2967980885944916,7.599096108261798,27655.426114159378,73.61586664311722,1111.6018203769097,15343.757371744809,35.81413819750733,18.970580442066066,70.0492074506476,26.764652573208163,36.00058693864216,37.989262024597565,33.746408708346074,50.78413669989003
387,6/19/2012,1516.0759041463357,27.73690489410824,103.9532366397132,406.618398075035,1286.1402580542963,3904.0141649340453,105.21208810050598,0.9080478297246984,7.8748144297381675,1.3097642285988815,7.642261737380236,27750.05664575623,73.35109699550195,1116.6084644418117,15254.843575471152,35.87899180415906,19.077860955819105,70.98120817830231,26.913818657692197,35.86471460946719,37.94033998706078,33.85993569739727,50.92491668411612
388,6/20/2012,1521.7740388687648,28.041625484429478,104.97170303186019,406.1788829846915,1284.9018642216615,3894.320713003923,105.1360143435093,0.9077963426419506,7.859699691022475,1.3208377263286144,7.671619256543496,27752.95190042543,73.58724437599432,1116.6572597095794,15344.83878792429,36.05491342912068,19.036178075201967,71.07052638841567,27.379332081874068,35.66718507082728,38.04118156745549,33.48254172699226,50.422104771705385
389,6/21/2012,1518.7255699110115,27.503864676374345,103.92810458987661,411.67519335560047,1272.839040673169,3889.5641947221775,104.64111653150708,0.8994679556308959,7.900033513823195,1.3251290552950026,7.576941480182202,27656.369037883396,73.58312719882323,1120.3722873650388,15190.043934529926,36.31766664818897,18.933906198732164,70.75948133778559,27.63039722878164,35.64358708081414,38.93844954966704,33.556224156463635,49.74742360329391
390,6/22/2012,1518.9666372308386,27.462304000021877,103.00326614740855,405.3298069388804,1296.7021182849692,3882.148537864041,105.00550308716522,0.8980797749084143,7.881782187691523,1.3513781322162988,7.594637769041777,27755.820205082968,72.48611129552177,1117.2305952962329,14879.170354558533,36.02774183528353,19.224738537767625,70.93020594122592,27.509750120218538,35.24182779874802,38.648937135135185,33.34566386407462,49.121677884085905
