,"('Dates',)","('XAU Curncy',)","('XAG Curncy',)","('CL1 Comdty',)","('HG1 Comdty',)","('SPX Index',)","('CCMP Index',)","('JPY Curncy',)","('CAD Curncy',)","('CNY Curncy',)","('EUR Curncy',)","('HKD Curncy',)","('HSI Index',)","('MXCN Index',)","('MXEF Index',)","('SPTSX Index',)","('AAPL US Equity',)","('MSFT US Equity',)","('5 HK Equity',)","('TD CN Equity',)","('TD CN Equity.1',)","('TD CT Equity',)","('RBC LN Equity',)","('BNS CN Equity',)"
524,12/27/2012,1482.3946472189732,35.142370872950416,105.08248788811905,387.1143676343934,1562.471663344097,2277.762971673314,104.70460105692115,0.8989747475102615,5.450942654904378,1.7400712000094214,9.061929009432358,25836.6014215589,55.389690565825035,1258.4318327745264,11328.726923922497,37.26302795012598,22.2922591424678,85.35526525643309,28.929653166483973,27.206731873669685,30.44343387596705,20.963606853595454,55.75779111654121
525,12/28/2012,1478.3461790082606,35.157621544574134,105.04583592906552,387.2538900889583,1568.4561459999738,2269.589457974469,104.7399654910925,0.8998864312210387,5.440168988408033,1.7394311242258254,9.060384796179894,25871.168624198202,55.61708685031981,1256.9254949552417,11328.85777415671,37.27967540294643,22.294909567420035,85.31597879788028,28.829321152421873,27.173126819087223,30.51434852859197,20.979433550380293,55.68104256802321
526,12/31/2012,1480.3257899685111,34.97543202000346,102.82333028343866,384.05533650318216,1544.2120027954675,2242.0508984529015,103.97174913222264,0.9014652422350438,5.4780514167265215,1.71989577159521,8.940005949078834,25717.984406904765,56.01079824645528,1249.7472356618287,11140.18246458905,36.991276613820695,22.533021575305632,84.87073429692327,28.49395024043891,27.38540309272901,30.797581813308746,21.298810837544067,55.23277717786274
527,1/1/2013,1459.7699763543537,35.05943393239726,103.46820476906721,385.0277156852494,1530.6118274623775,2250.974718401172,102.47546821752162,0.9051950758342621,5.482304444335736,1.728242919007188,8.922658964567878,25707.151482748865,56.39486318482123,1247.3734698017959,11054.725907357024,36.65845897337212,22.29941335670025,83.36389188213205,28.26628544022302,27.253435904705395,30.74362122464518,21.004122967861193,55.7752130123662
528,1/2/2013,1478.1036685586428,35.0117599715226,102.86398935969248,384.75173658674635,1532.452319699411,2242.0633891092116,101.89481799010204,0.901309417034682,5.528042140895887,1.7244593765370246,8.912593678845887,25802.634938838943,55.232482227302434,1247.1373841330176,11048.413503983373,37.08579504731195,22.257019009105004,82.63573839735369,28.371576509918068,27.252749797801457,31.05400256967275,20.780282276228338,55.87136608867055
529,1/3/2013,1470.3076692147965,34.92434940249348,103.32201761993795,386.92820585393474,1553.104498031892,2269.038046544505,101.5403016062579,0.9026236246238023,5.611550799718313,1.7062514651104734,8.93397540290429,25695.069332819814,55.51302705125249,1256.9810508690039,11118.75088434572,37.00082219192517,22.08998618367602,81.96200568902469,27.88350135194973,27.648956781129197,31.076583037775727,20.722393745888382,56.387527676578244
530,1/4/2013,1490.0235572593465,35.15753326100779,103.33367707067035,390.928106774069,1537.5782902983585,2248.5007639380087,102.00944378408666,0.8888138395177607,5.482757257430207,1.699020447438537,8.943153417484108,25661.37640912637,55.88699405824516,1258.6943713768903,11007.44727611633,37.5308858611827,22.160320324895604,81.61367981720473,28.06654736949647,27.49879860177662,31.15674860643632,20.71275387665949,56.8452544168168
531,1/7/2013,1483.203230038076,35.27080038301806,102.90916085604273,392.1437224971095,1524.3485881496483,2228.257512903568,102.29506936146443,0.8834176512988571,5.526019459788574,1.6932576375225383,8.951758294232842,25765.239407370605,55.504304412463355,1256.6272264877095,11036.412742030969,37.753561649306356,22.125915827669047,82.1285876932498,27.580352389138056,27.50104492719198,30.937842714167918,20.793678223985705,56.40414766014135
532,1/8/2013,1471.0077256733484,35.382568422102224,102.8730848854832,393.27087786159524,1520.961094233195,2224.7744955075295,102.33155962432416,0.8839411818006758,5.531641587306343,1.7017792511150178,9.104279425874717,26040.195202348918,55.718243202252324,1249.0515978591443,11195.017659074598,37.8451891775167,22.07464107172153,82.05494286770534,27.7472692977819,27.440449675080657,30.770944077787732,20.67891851665458,57.01926574725254
533,1/9/2013,1444.5731449810924,35.39795232083194,102.91111251326181,392.4548790771622,1518.2310856815504,2224.5343186530977,101.73818316312877,0.882586360186111,5.392997496636788,1.6965787116139377,9.103803287413507,25834.579746101186,56.03062164118122,1250.1911205982187,11177.452147727776,38.1712909055679,22.14498690975534,81.95264430611493,27.87175702886437,27.595766844024322,30.83115623125954,20.639745199354536,57.48057187370635
534,1/10/2013,1443.8567855417198,35.45224569319008,103.02692238488792,392.7174733444147,1516.2095650400688,2224.394156952188,101.80465959953257,0.8847972914034145,5.392685801374284,1.6981272283212963,9.125656045172255,25864.50008644565,56.01898287052669,1249.6201016073337,11161.567261569908,38.192716794268655,22.134852190282405,81.74907242573549,27.889320925055205,27.617484084396324,30.81678990943267,20.59004857700661,57.49541507469024
535,1/11/2013,1443.109271071636,35.410340196493905,103.03408668979729,392.827733843541,1513.2294862835129,2221.947911994245,101.73255594182292,0.884665995472653,5.391842061544285,1.690697334927694,9.113343477113943,25961.359649180817,56.039001007045414,1251.6936270144593,11185.48632371616,38.20447805196277,22.12689928927673,81.9908626894198,27.90284928619458,27.616684977190136,30.843255214960852,20.58280008284935,57.7178960872779
536,1/14/2013,1434.9587442293546,35.10588378007181,103.131339733451,395.2861694951813,1515.9475840526575,2242.8871125887345,102.78361175049697,0.8775170883946801,5.403837022992718,1.6978904522600569,9.161714633574919,25921.92331521953,56.60981843509064,1255.7330217360561,11237.821307917013,37.74428288550347,22.239887351095685,83.35925956411987,27.788804346965446,27.550501071614324,31.003659072303353,20.53802826043368,56.6025782015957
537,1/15/2013,1442.809663425145,35.15387855990088,103.06163523941392,396.50145722435497,1516.0608386081778,2250.5908712293603,102.83661438411589,0.8771607978075578,5.383090675360113,1.6967969939833987,9.160341595130571,25870.42757093583,56.31941689702934,1255.7164835256003,11223.75706615065,37.56194638019881,22.22962314356011,83.25628752246585,27.695047054005748,27.30347207126118,30.99949123158166,20.518568061499657,56.545124868911095
538,1/16/2013,1433.1437977219737,35.37826010074857,103.25314078912037,396.1426941350306,1514.7987082613809,2247.8714495207346,101.6203111117166,0.8675154625972573,5.393310741961507,1.652799426397144,9.16749543810009,25712.50727928007,56.38658749865201,1256.948359400806,11226.026812769296,37.333356574282476,22.159237896421637,82.02280391663213,28.451096411942306,27.411660198215994,31.062117725089546,20.525868766926138,56.43317788725651
539,1/17/2013,1416.0277741644659,35.517096933038005,103.6046207867754,392.80500077877184,1516.8260237773413,2219.718413711121,100.51963698117636,0.8540971426689313,5.349627118831014,1.6531550777738846,9.169151625863929,25919.38935335987,57.03576015634456,1254.3809585898985,11122.532564752746,37.51338613571893,22.009474091039092,81.25652259967397,28.63524218656361,26.82945426152469,31.459612178452392,20.47301403255766,56.71847795761631
540,1/18/2013,1404.8938906086892,35.44867687192327,102.91092426527162,395.79338063385245,1493.070862674466,2241.9013104223845,100.28444826061431,0.84406073000945,5.346300261594419,1.6269733083432834,9.014870643149797,25825.873095786283,57.50909241903854,1242.470955571675,11300.004890328695,37.464111281498724,21.997800619077342,79.64963585953703,28.03597074240061,26.948718871488452,31.181196255591907,20.75371500624538,57.075629207486514
541,1/21/2013,1407.3595738851106,35.43204759765713,102.9373275877633,395.5378404743981,1487.9144626882498,2244.8654913888936,100.1625933574637,0.8459181936284874,5.354250146762379,1.6272524592665534,9.016026112134687,25840.219076159192,57.52548416999509,1243.2005794872846,11295.084671890105,37.46575094131633,21.993292206895465,79.57736468824696,28.01210187585779,26.879929813388905,31.20851098640637,20.749000979013903,57.16584120206493
542,1/22/2013,1422.1823136617415,35.70593518728932,102.75376283510705,391.5981342325876,1476.954515623996,2255.853365295223,101.85502618247155,0.8525236143582463,5.477425366206714,1.6390055306268425,8.985171402667033,25816.11596502545,56.80704827175611,1249.7674812481337,11046.192043598192,36.68175538722566,21.997647510714355,79.1728994157751,28.058125128115986,26.675445251582424,31.304099619497656,20.790093115866675,56.12246569584056
543,1/23/2013,1424.3070178990092,35.57581677235166,102.75837762180575,392.3061673767984,1475.8545755483265,2254.025305500714,101.82920633552921,0.8526284039546972,5.475018612926222,1.6423260250379896,9.015078226344475,25804.014959973778,56.821767809225484,1248.4412520889261,11059.714933445222,36.68650915740004,21.990250597526835,79.57332805824782,28.031075498050864,26.708786554450263,31.28976248871127,20.740609984327463,56.06703945189443
544,1/24/2013,1421.0777347987041,35.81178253335445,102.13904392925703,392.16378880522126,1451.7145954420478,2260.8355901700993,100.31158036984368,0.8544310281754337,5.490280933092065,1.641899434917778,9.07863751797908,25731.27637253174,57.28804372161035,1247.8214998405163,11251.681486950121,36.8472661375118,21.89994872503823,79.84646604051,28.112911165540584,26.721129209335853,31.172605258578304,20.471445599094697,55.97721617250269
545,1/25/2013,1441.6937467218515,35.97608629160188,101.72478878392653,399.76879063033834,1474.9922547097829,2256.3305085391385,99.29392002268274,0.848525248643783,5.420998050633644,1.6428425015400565,9.114889544015048,25516.58133111151,58.071153420000364,1245.9370760146571,11281.352085209823,36.89920431601007,22.193700526787303,80.34376380528025,28.120935589131182,26.471827649137488,31.238614206451867,20.35823381074763,55.992038358194534
546,1/28/2013,1424.8413671569642,35.87307697607561,101.83808047279403,396.7641092441171,1467.160601613697,2257.366716843455,99.78833995689284,0.8468111369479878,5.414529227900908,1.6540781028587022,8.936949976678084,25648.176054266045,58.315581755045464,1254.5136041549017,11166.654779493678,37.2612374946048,22.301891181256696,79.44842853157897,27.62563009906822,26.387747337855938,31.320237559344914,20.566278797936285,56.36761690830347
547,1/29/2013,1422.3255896959065,35.93028128420706,101.52156310347492,396.19219418317283,1476.26196583459,2248.356385014779,99.8263479928313,0.8535937431956893,5.414235325024392,1.6335639783656943,8.90255549554062,25649.331483816975,58.349093296879616,1255.4759456553793,11065.334620317353,37.15730610669297,22.300481395187706,80.14580251372189,27.815098442845176,26.212140672274458,31.408581866114915,20.918853217511735,56.140485889005625
548,1/30/2013,1412.0495200216799,35.9971321478728,100.84770492174906,396.6007551125344,1472.2656667662022,2241.1134201628474,99.38316202507414,0.8550229120709765,5.41412990327102,1.6306232743840656,8.868396851330077,25446.54299266313,57.95394055543643,1230.12297010211,11026.82584448912,37.07413363215272,22.146630215030637,80.09051310033449,28.060442768345723,25.856198354298996,31.049870138295912,20.896242443797465,55.781941913087735
549,1/31/2013,1408.7205841494538,35.80150878205814,100.88203509495914,396.38316129084603,1472.1021995238668,2235.7729554516054,99.91604105785936,0.8562120744502217,5.38877652103242,1.629970065455041,8.863457683983889,25460.768830878278,57.924586795966306,1228.7867034079127,10986.512193934552,37.36201074885939,22.1511919119144,79.99560990273025,28.043320288089404,25.745670578443693,31.097583459864605,20.944558500184687,55.417468033656256
550,2/1/2013,1393.9306555579597,35.54298224309368,101.81507921412555,400.20703813031736,1492.1217765323315,2227.8019742770825,99.87752400893702,0.8505448778049932,5.411412746644875,1.599516442877391,9.148923999011794,25891.096874054303,58.38964749137509,1228.8990677328904,10960.321940024274,36.85821348867925,22.045606201012212,79.03608239273069,27.650437339499483,25.87584966458331,31.18094230018426,20.909501804218635,54.9180279189396
551,2/4/2013,1395.4849383704743,35.31681808371594,101.99180589982785,400.4843242937319,1488.681852400263,2220.6855067483657,100.09456391632094,0.8530546742454387,5.419850025468369,1.6107057902438349,9.186126644606931,26030.541692995586,58.34872516918726,1228.1081497812374,10922.826561585354,36.75900719970576,21.975657808652635,77.4341154250593,27.743105122094654,25.672298089865723,31.1958409764028,20.958694267071262,54.669983405973525
552,2/5/2013,1383.9070117126716,35.08603135492953,102.01124505082798,397.6201092761922,1492.7642203417624,2243.4775719883323,98.72494691483072,0.8612308383324622,5.506493722615599,1.6063279013229441,9.298680724749515,26073.68977472257,58.5024210930236,1232.7766241491215,11015.087281049859,37.267154301605544,22.091410645187253,78.00116751648632,28.197838424680025,25.650713810889336,31.32770670587033,21.49282142986312,54.50942635785555
553,2/6/2013,1378.5464452674164,35.496593427871865,101.33650542672817,396.8968511668387,1479.7632717727092,2224.497176790926,99.06855043427281,0.8589010141158435,5.504266635842471,1.5848245234809413,9.41147002127473,25729.397841953145,58.561266913057715,1229.5700053682274,11063.762709434073,37.168759050189664,22.04818867431801,78.25548286136355,28.239615100944,25.127263884353265,31.371157851115843,21.89385032630755,53.92891520319095
554,2/7/2013,1371.388457655586,36.34749472339308,101.70718906976772,391.45333401111134,1482.8052861543051,2222.6950169794586,98.680024102268,0.859730590776993,5.506516998862722,1.5924052193963452,9.202462149825193,25613.64004618969,58.29323536648495,1241.1917880115861,11107.945346339917,37.03664698208362,21.628350059694217,79.78119135876591,28.191032191392598,24.88345294109618,31.61243671686925,22.149107099308324,54.53326297421033
555,2/8/2013,1377.9578479345219,36.40894565377696,101.64110813896032,391.3187376017935,1480.2307450957535,2227.0051530034875,99.02170547180049,0.8595162790014335,5.477653517012397,1.5917085615562936,9.199117867125064,25640.786524900144,58.50100606448813,1241.3114381403225,11086.69265656595,37.38035023506841,21.648921927077193,79.7743055150019,28.277345820877162,24.88358362802763,31.593435431317513,22.143077011198955,54.72693516143002
556,2/11/2013,1367.8246851977224,36.2989979217301,101.89578932758197,393.95208420840333,1493.9250881371847,2243.085605965701,100.15809606993061,0.8537116349982372,5.376723226511193,1.5891965491130124,9.218743971497751,25361.420178055643,59.93596410082135,1246.9449084064877,11081.15945844098,37.82553474501199,21.502490609114965,79.44203065089505,28.349852345019737,25.077443620057476,31.721873191323677,22.097537542215427,54.322369093144815
557,2/12/2013,1374.032985215504,36.15095938993854,102.34193619054123,398.749059989207,1493.7578314281784,2226.08801201233,98.31045014198934,0.8609207577133304,5.38279307185418,1.5914184981344526,9.3276025366875,25248.2637454438,60.36295903092099,1257.9055708359383,10971.150153547185,37.87572401941501,21.457369058759223,79.33337370284642,28.028894985085106,25.168477961753396,31.540418573736346,22.22521874490754,53.45749049156383
558,2/13/2013,1353.5660965135544,36.22315854837517,101.89116897505858,401.196978961658,1476.5744397883473,2233.940990399398,98.03348078291462,0.867418498667979,5.472699680387233,1.5871049952949308,9.34090854989327,25060.647624426772,60.406263961799525,1257.81966405423,11006.24460125629,37.844337841254244,21.47846011703413,79.02452294390372,27.433831022666435,25.102682400706424,31.707456609943662,22.184101003527523,53.12470227186534
559,2/14/2013,1346.5167222903867,36.37582660234972,101.59589686565069,402.116358030201,1490.9266271012043,2250.653353473637,97.89092412303921,0.8642187251927388,5.478178852688374,1.5848361885179945,9.20332127374323,25608.77417521347,60.05594468098352,1251.38330408837,10912.208847918626,37.66524984570681,21.565497131073194,80.40959098668661,27.37309825410277,25.00863957860353,31.7517675089096,22.21823857388056,54.465291421834216
560,2/15/2013,1342.017010053905,36.33271871331994,101.86586696597178,402.3301168961541,1500.8583617066586,2260.2885068591863,97.52901016501572,0.8645871967569095,5.531792685917042,1.5846362219266936,9.1930256326907,25704.355088352502,60.46043113422483,1248.4402219004226,10920.032408002102,37.28013814092765,21.54494491145796,80.30227274921937,27.52254943425174,25.144939309226803,31.793487926588067,22.346638912659568,54.76688965819957
561,2/18/2013,1344.8558919588545,36.70848725739582,101.81040204361892,401.5387636887013,1511.3672786509915,2265.922884331958,97.36254583795254,0.8673316394516469,5.470331742102446,1.583646014966006,9.21190358500932,25789.313494403883,60.52133145464948,1251.4185747306985,10910.251488687345,36.94112611052905,21.585856118768586,80.44332861688179,27.8707553339623,24.941529685319118,31.850804034514706,22.238074690630313,54.737068359219286
562,2/19/2013,1336.9261604442001,37.00479389299338,103.01796320171586,407.48816661950536,1493.3901926429107,2253.1121725527732,97.14766179875868,0.8733897392050423,5.461766633915967,1.5783372398681792,9.328165582609923,25546.966461908283,60.61170071372482,1245.3413723830106,10902.624735525895,37.0364371606819,21.660368191720142,79.37264302240028,27.76492171676441,25.130366516412753,31.835184390664267,21.643324819930648,54.816393024219934
563,2/20/2013,1369.036317088402,36.80958683734051,103.16396369747561,405.60310935057646,1494.2165236304184,2261.812443913971,97.2804923557902,0.874875671563152,5.513244050518049,1.577157526234265,9.331221607129386,25517.752572517293,60.53189395686159,1246.4099769991585,10888.193213465463,37.01247973252449,21.710406227114916,79.40656591477551,27.779578351970144,25.201068324731942,31.819519874531533,21.70212496563375,54.59246100597062
564,2/21/2013,1361.1037223887115,36.05804601095667,103.00911260420716,401.3011761669709,1478.363608209618,2251.6573690228693,96.38675383505802,0.8898060504736216,5.427046089068203,1.5768596969542417,9.31986266259519,25690.806934750424,60.84256235075673,1245.2352302057561,10833.815945664073,36.57568061152603,21.905624471527087,79.08663662471277,28.38871899277919,25.438085901306863,31.631053208696628,21.767898462929033,54.01415849784818
565,2/22/2013,1359.7649785845845,36.10479232838019,102.68971069208766,399.80558780050734,1471.1108938776254,2260.4245339974805,95.93127688234362,0.8874265730951043,5.444190494496691,1.5597195751446158,9.363565053061462,25869.133513112094,60.87989483799028,1248.1224000884579,10883.943891778066,36.56024275290574,21.923134571237807,79.0123485818321,28.218128552849304,25.376162311658252,31.673761601506058,21.815521093074324,53.907179265685826
566,2/25/2013,1370.5086803102529,36.20464556996185,102.67888516929223,408.9966638007739,1439.9947961925357,2279.9102386639074,95.38975568813271,0.8839112234243847,5.428083937720524,1.562029833210556,9.29564372902789,25560.380554074967,61.48288962791547,1254.1793526090144,10858.313420243036,36.189143469835464,21.75892440819205,77.74164064530835,28.16010063395317,25.193736837864858,31.57138202098874,22.06439337591801,53.11586118337055
567,2/26/2013,1364.6255462365323,36.39780754941579,102.84727603397371,406.8858421333965,1436.4334232297851,2308.656693321643,95.23214856872876,0.8865956911000324,5.537923512272568,1.5665138480136076,9.3116434695574,25517.934228484864,60.67171493779635,1257.678602429575,10909.757977876812,36.032691581073756,21.819800379415796,77.77277280517887,28.283477812691338,25.26618770193104,31.720283759991222,22.161928456949127,53.55440762294295
568,2/27/2013,1366.316874428426,36.827208305396454,103.57411938374112,406.4206060768695,1439.3274154765074,2284.2374515340657,95.77343603665253,0.8803344526345697,5.5552501603260245,1.5714356250786465,9.475556925086586,25683.65265071281,61.31039979865704,1261.0502208061835,10993.58748446131,36.290521219652376,21.92416380093774,77.15796984594755,27.878582263874435,25.00254820903892,32.01825297738824,21.866243438141428,54.07449902191094
569,2/28/2013,1353.7745677209043,37.345530437475865,103.5045084122808,408.5675989385862,1466.7468095138374,2259.559098257579,97.5458021009337,0.8761148477288973,5.5482186054815115,1.574236278366461,9.556190552956462,25434.74574749161,61.068894396370304,1256.6397252929362,11023.981941898875,36.821714701621005,22.027920045337165,76.5747945827521,27.99325738495621,25.052218666987436,32.24881820997634,21.751959254988037,53.81674828429944
570,3/1/2013,1363.0758181045035,37.4284714228112,103.62122121360753,408.6448842145138,1470.7538096054357,2281.4480216344027,97.47588562625911,0.8790245792723532,5.635859838162032,1.5914108335917565,9.493864567993581,25409.32505045309,61.13234406024923,1256.7613971515414,11119.823492058407,36.85755502831374,21.996217541957236,77.16861458209138,27.7947884888855,24.88284873535862,32.06367857992744,21.8415921699202,53.4133883712983
571,3/4/2013,1361.894577285636,37.41638551832311,103.48003213526985,410.44656403817316,1466.3883208625975,2287.4379195198903,97.87583488570989,0.8719393866446223,5.6298777951899925,1.6256329290929592,9.561526969591904,25446.736253673243,61.16261154409009,1259.6577011921588,11192.337404795731,36.85740264500387,22.022257469443257,78.61941599387278,27.989358550506513,24.790023688166205,31.949377033530475,21.767555509541154,53.20287111150284
572,3/5/2013,1359.5261066242933,37.52840096758429,103.75627299186273,411.234358475393,1485.5928156926761,2280.061305854032,97.22236767515075,0.8745094813581858,5.532219531871709,1.6233821981839625,9.587787984632973,25577.76356871944,60.047743902079766,1248.6198693248093,10942.09003253665,36.70608167989247,22.20026706498622,78.44871338080803,28.019329575319443,24.735153268572716,31.947398246907333,21.79849776021087,53.82672973079368
573,3/6/2013,1358.5348561680667,37.543878584389205,103.18387481984627,413.506668412134,1496.7604509253727,2267.6724997420706,97.53940720498579,0.8687414718000399,5.553011179039183,1.6260369179202134,9.686432997149785,25505.732298140614,59.6854935587679,1244.9149411797637,10849.85738079872,36.76746912911827,22.445952814767214,77.8332584280906,28.106114587178308,24.65445836022992,31.831663895117632,21.70320763473122,53.77284924029548
574,3/7/2013,1368.7781553971613,37.43014345516961,103.68957652261061,413.6104960216572,1496.0230651418585,2251.0444953073757,97.29537671588795,0.8697748847657979,5.533972379447529,1.63474989884091,9.86533808137277,25778.342799984686,59.71549617011368,1253.94100380775,10706.041560026439,36.75052264349454,22.56443195345837,78.01918296615268,28.217274796140995,25.12402068117776,31.537298464107927,21.913279285471923,52.83693372307744
575,3/8/2013,1385.8683568812876,37.97824704088293,103.08528268532729,409.4776607721646,1521.467563448502,2261.281097204911,96.749906228184,0.8761045308469954,5.468559771223971,1.6319645730558923,9.855829478001725,25958.962273820573,59.65924471764279,1265.7164397394572,10603.712271099359,36.44858790757631,22.626092788281817,78.7382525409935,28.260156852758275,25.73893817378362,31.584075936322463,22.056548794315557,53.2996654218411
576,3/11/2013,1376.4528891732643,38.26649962116337,103.01351819128199,408.7679204184596,1504.1732617303235,2271.125647576226,96.7930188553057,0.8783361296830575,5.464851637066829,1.6300958543292237,9.87350398438659,25879.29463945746,59.95298526716459,1264.87998311396,10577.3046244817,36.51339816562102,22.6362482660096,78.74958009191583,28.411531143819655,25.805251088707806,31.43400948763705,21.981632711679776,53.31403435164866
577,3/12/2013,1379.7357732194514,38.78094823806191,102.93902859105454,406.0160610711689,1532.435034275089,2312.5910723428397,97.40282889251633,0.8815218981019326,5.429483430710668,1.6221019567220607,9.928306436121463,25854.10019658454,60.33922007969356,1273.464702638477,10661.986524882264,36.51739567938419,22.589263853100658,77.28556793572706,28.05550613583174,25.516573771899683,31.089897338400895,21.932152585561255,52.316731228600545
578,3/13/2013,1397.8714988328202,39.10044973867318,103.04339863173173,405.4917502471843,1507.6185516918915,2321.7468941826487,97.1095844556612,0.8732737885316734,5.415489298974653,1.6177348684791282,9.851527107113835,26000.990912804198,60.92667764642266,1276.9534715929224,10782.209051250577,36.261086332182984,22.74227573998607,75.76197394813614,27.94559824885209,26.079326266380935,31.16302917323007,21.808848839727784,52.22007979598948
579,3/14/2013,1394.9111102469121,39.3730876252423,103.16499392287604,405.16340476748405,1515.6743275775805,2355.129810115687,97.75115282059947,0.8703584559561099,5.404016870129414,1.6152262267867215,9.827658533100728,26272.296216883697,60.85220463517206,1255.0678815456213,10916.46111317763,36.08204636590855,23.04724663183147,75.6180230024201,27.997422200351156,25.520843011732044,30.888656137125956,21.72848021294782,52.862385054133874
580,3/15/2013,1391.6351549097672,39.16169807769022,103.54595946911627,399.7114814609354,1525.3050894572918,2319.9872923848557,96.66116513645328,0.8784723798319966,5.543643204439795,1.6115555474067507,9.813024143440733,26145.006321138306,61.81519075284933,1245.6216918451344,11038.510568594615,36.37987271751447,22.958527520208577,75.25184102053447,27.612380283751154,26.00138369236258,30.705602108793983,21.765079442858244,52.44804394044915
581,3/18/2013,1394.349972743584,38.95761126539454,103.59457600228204,400.63713486723265,1516.9866329351296,2337.135371088966,97.45116982386291,0.8905441589842171,5.611598632182007,1.6142019777779437,9.802775713119678,26330.787040690837,61.861001922163986,1242.0957044098184,11055.480860622483,36.49483051782384,22.873679869850733,75.17850907614871,27.671977949076716,25.867492025479237,30.872458035817584,21.73782650538944,52.359960968465735
582,3/19/2013,1391.4302027701794,39.09684232020598,103.5593300009504,399.5299661343218,1519.7120008791437,2334.804796504596,97.71871983896443,0.8891263420683821,5.616477020814482,1.6004548675359964,9.87291851958687,26328.807464441783,61.885499729801765,1240.1019113285886,11072.514768151199,36.54456928471375,22.917186486120947,75.36591706591523,27.72552338607729,25.96448309700794,30.900628712374104,21.699499381113075,52.60524885793837
583,3/20/2013,1388.2230959828041,39.371553991509515,104.48661564514978,400.3645193332909,1525.1648033800948,2379.8837959936714,98.33696583731492,0.884186831895689,5.66253224768767,1.592846654077733,9.803776765485443,26157.626761866144,61.17419226409216,1232.8587561292845,11200.63473706824,36.03151444265066,22.857871868454332,75.9047442741978,27.82680807635328,25.646928945001864,30.799144677572535,21.402878718253156,53.36382491917863
584,3/21/2013,1383.9659198740028,39.56960251959619,105.95388835265902,399.66392591401024,1521.040792753891,2372.5166120675603,98.47107824012195,0.9013243864365288,5.690811375827186,1.622469670799537,9.7862806901278,26298.745888042362,60.904813567026466,1230.288549264877,11294.142749882969,35.98128746714125,22.865047303109705,76.35847119213088,27.158573763775863,25.588929690323,30.35448591537323,21.285958710331293,52.52336553673608
585,3/22/2013,1359.4350231899766,39.44319045034362,106.24493178935619,394.6652971793327,1510.8308715861274,2362.74115603796,99.20890955821214,0.9009450602357976,5.710445638118516,1.6210372361948857,9.780427295060395,26453.224562819218,61.626709652848966,1231.7949947825355,11277.131435133588,36.695422824622234,22.771176300693043,77.00334773042627,27.120012418200066,25.930188114009944,30.59295585181224,21.224302353785664,51.71152832975014
586,3/25/2013,1338.173740656633,39.35413636029281,106.37810549459746,391.3036991169231,1472.5104016604043,2341.63187523347,98.62373334917041,0.9106798501416605,5.557083434010907,1.6264432576422931,9.806991688940775,26600.97191738829,60.95242876702086,1234.0478221568771,11283.147610666512,37.37435110648438,22.74619861133662,77.51112791513397,27.304506904306017,25.74208367562964,30.347035050094494,21.582543711259362,51.9161858406067
587,3/26/2013,1338.2878711743615,39.35419764679063,106.25820465482627,390.86151140932844,1472.459925630477,2341.34186937991,98.54241582576225,0.9090743776155786,5.554131626609381,1.6283535956853723,9.80202105727196,26652.347205382826,60.95406071531359,1234.5436338797645,11274.321922540992,37.364535256674785,22.73688872260238,77.5155133689937,27.262468619415202,25.857416376786194,30.385192335306314,21.579703163063225,51.8106190512897
588,3/27/2013,1334.2021568736616,38.60477681751857,106.38156100366878,387.7658835963082,1460.401723379108,2298.926370582995,98.61011233092871,0.9123963168902434,5.674871468902912,1.6221592838586434,9.81487434680407,26378.84847835717,61.33874975978993,1243.0213495204334,11200.799312336281,37.09492432341214,22.786687223717927,77.044087246144,27.553973772350833,26.073539473981654,30.75162427357738,21.55028352567783,51.76054110406737
589,3/28/2013,1319.5486362713275,38.450357864704735,105.46787509262036,390.75897960518506,1448.4878392936964,2315.2299024684144,98.12972947642547,0.9179426550968102,5.68893762425221,1.608931134745854,9.85407767118329,26586.947498222744,61.483802354716374,1240.2842243188409,11349.156992613847,37.15307208350861,22.48421871053466,77.4062403010789,27.742728834475173,26.08327777533528,30.823914210155444,21.337925444934086,51.137242116415365
590,3/29/2013,1320.275007702994,38.259965264875575,105.71153047820727,389.46398593401045,1438.391214684593,2313.6921098020116,98.89645298106208,0.9175936510693209,5.704031805980104,1.5785590965889262,9.855575982053075,26584.053392163005,61.59577433019281,1240.1852493533595,11455.52747127974,37.094372200411236,22.554728275803427,77.15980128571645,27.546161584106738,25.78045571988459,31.154909562170765,21.98349506135493,50.86968328942877
591,4/1/2013,1311.778589392721,38.19560562948758,105.59114833493732,386.3341500767808,1427.0462383937756,2305.819798915646,98.17824889862662,0.9167415802559008,5.733287403609039,1.5787009081752594,9.848960357943579,26536.76020532209,61.58162520341481,1242.5187309639662,11395.431076519315,36.858165928244205,22.587919079401647,77.4615483850892,27.427395638195513,26.03867602710263,31.20924715576245,21.95204064005538,50.62222044771092
592,4/2/2013,1316.3026864511032,37.85573603484413,106.03792334923799,384.98062153869637,1432.379760823303,2284.6535906530016,98.45444346845736,0.9162367507293796,5.728115915298992,1.59118928537433,9.838311770104177,26304.740803380624,61.586894393033084,1246.116964450009,11305.22329760423,36.97122835068026,22.62550011190728,77.08081647495608,27.382443231282462,25.862045133644404,31.214288958109073,22.183461397283093,50.68675127573592
